Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,Ship Date,Ship Mode,Ship Status,State,Sub-Category,2013 sales,Days to Ship Actual,Days to Ship Scheduled,Discount,Número de registros,Profit,Profit per Customer,Profit per Order,Profit Ratio,Quantity,Row ID,Sales,Sales estimate,Sales Forecast,Sales per Customer,Units estimate
Office Supplies,Los Angeles,United States,SP-20920,Susan Pistek,11/22/2013,CA-2011-135090,90036,OFF-PA-10002245,Xerox 1895,West,Consumer,11/26/2013,Standard Class,Shipped Early,California,Paper,$0.1K,4,6,0.00%,1,$24 ,$24.22 ,$24.22 ,45.00%,9,3971,$54 ,$0.1K,$81 ,$53.82 ,13
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,11/22/2013,CA-2011-129091,31907,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,South,Corporate,11/27/2013,Standard Class,Shipped Early,Georgia,Appliances,$0.7K,5,6,0.00%,1,$290 ,$290.30 ,$290.30 ,43.00%,3,2578,$675 ,$1.0K,"$1,011 ",$675.12 ,4
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,11/22/2013,CA-2011-129091,31907,OFF-BI-10001071,GBC ProClick Punch Binding System,South,Corporate,11/27/2013,Standard Class,Shipped Early,Georgia,Binders,$0.3K,5,6,0.00%,1,$157 ,$156.75 ,$156.75 ,49.00%,5,2576,$320 ,$0.5K,$479 ,$319.90 ,7
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,11/22/2013,CA-2011-129091,31907,OFF-EN-10004955,Fashion Color Clasp Envelopes,South,Corporate,11/27/2013,Standard Class,Shipped Early,Georgia,Envelopes,$0.0K,5,6,0.00%,1,$8 ,$7.95 ,$7.95 ,49.00%,3,2575,$16 ,$0.0K,$24 ,$16.23 ,4
Office Supplies,Columbus,United States,RA-19885,Ruben Ausman,11/22/2013,CA-2011-129091,31907,OFF-EN-10001990,Staple envelope,South,Corporate,11/27/2013,Standard Class,Shipped Early,Georgia,Envelopes,$0.0K,5,6,0.00%,1,$5 ,$5.34 ,$5.34 ,47.00%,2,2577,$11 ,$0.0K,$17 ,$11.36 ,3
Office Supplies,Bolingbrook,United States,TC-21475,Tony Chapman,11/22/2013,US-2011-112200,60440,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Central,Home Office,11/28/2013,Standard Class,Shipped On Time,Illinois,Binders,$0.0K,6,6,80.00%,1,($16),($16.47),($16.47),-165.00%,5,3895,$10 ,$0.0K,$15 ,$9.98 ,7
Furniture,Los Angeles,United States,SC-20095,Sanjit Chand,11/23/2013,US-2011-157385,90004,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,West,Consumer,11/25/2013,First Class,Shipped Late,California,Chairs,$0.6K,2,1,20.00%,1,($68),($67.94),($67.94),-11.30%,5,1571,$604 ,$0.9K,$904 ,$603.92 ,7
Furniture,Los Angeles,United States,SC-20095,Sanjit Chand,11/23/2013,US-2011-157385,90004,FUR-CH-10000595,Safco Contoured Stacking Chairs,West,Consumer,11/25/2013,First Class,Shipped Late,California,Chairs,$0.4K,2,1,20.00%,1,$24 ,$23.84 ,$23.84 ,6.20%,2,1574,$381 ,$0.6K,$571 ,$381.44 ,3
Office Supplies,Los Angeles,United States,SC-20095,Sanjit Chand,11/23/2013,US-2011-157385,90004,OFF-EN-10003160,Pastel Pink Envelopes,West,Consumer,11/25/2013,First Class,Shipped Late,California,Envelopes,$0.0K,2,1,0.00%,1,$10 ,$10.48 ,$10.48 ,48.00%,3,1572,$22 ,$0.0K,$33 ,$21.84 ,4
Technology,Los Angeles,United States,SC-20095,Sanjit Chand,11/23/2013,US-2011-157385,90004,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,West,Consumer,11/25/2013,First Class,Shipped Late,California,Accessories,$0.0K,2,1,0.00%,1,$6 ,$6.30 ,$6.30 ,21.00%,1,1573,$30 ,$0.0K,$45 ,$29.99 ,1
Furniture,Houston,United States,DK-12835,Damala Kotsonis,11/23/2013,US-2011-143721,77095,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Central,Corporate,11/26/2013,Second Class,Shipped On Time,Texas,Chairs,$0.2K,3,3,30.00%,1,($36),($35.51),($35.51),-22.90%,2,7266,$155 ,$0.2K,$233 ,$155.37 ,3
Furniture,Mesquite,United States,SS-20140,Saphhira Shifley,11/23/2013,CA-2011-120544,75150,FUR-FU-10001940,Staple-based wall hangings,Central,Corporate,11/27/2013,Standard Class,Shipped Early,Texas,Furnishings,$0.0K,4,6,60.00%,1,($3),($2.55),($2.55),-40.00%,2,3708,$6 ,$0.0K,$10 ,$6.37 ,3
Office Supplies,Detroit,United States,BT-11440,Bobby Trafton,11/23/2013,CA-2011-139283,48227,OFF-BI-10002049,UniKeep View Case Binders,Central,Consumer,11/27/2013,Standard Class,Shipped Early,Michigan,Binders,$0.0K,4,6,0.00%,1,$7 ,$6.75 ,$6.75 ,46.00%,3,9628,$15 ,$0.0K,$22 ,$14.67 ,4
Office Supplies,Mesquite,United States,SS-20140,Saphhira Shifley,11/23/2013,CA-2011-120544,75150,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Central,Corporate,11/27/2013,Standard Class,Shipped Early,Texas,Appliances,$0.0K,4,6,80.00%,1,($87),($87.15),($87.15),-255.00%,3,3709,$34 ,$0.1K,$51 ,$34.18 ,4
Technology,Mesquite,United States,SS-20140,Saphhira Shifley,11/23/2013,CA-2011-120544,75150,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Central,Corporate,11/27/2013,Standard Class,Shipped Early,Texas,Accessories,$0.0K,4,6,20.00%,1,$2 ,$1.66 ,$1.66 ,30.00%,7,3710,$6 ,$0.0K,$8 ,$5.54 ,10
Office Supplies,Scottsdale,United States,SM-20005,Sally Matthias,11/23/2013,CA-2011-159625,85254,OFF-EN-10002621,Staple envelope,West,Consumer,11/28/2013,Standard Class,Shipped Early,Arizona,Envelopes,$0.0K,5,6,20.00%,1,$9 ,$8.80 ,$8.80 ,37.50%,3,7101,$23 ,$0.0K,$35 ,$23.47 ,4
Office Supplies,Philadelphia,United States,PB-19210,Phillip Breyer,11/23/2013,CA-2011-149055,19134,OFF-EN-10003040,Quality Park Security Envelopes,East,Corporate,11/28/2013,Standard Class,Shipped Early,Pennsylvania,Envelopes,$0.1K,5,6,20.00%,1,$21 ,$21.20 ,$21.20 ,33.80%,3,4809,$63 ,$0.1K,$94 ,$62.81 ,4
Office Supplies,Houston,United States,ED-13885,Emily Ducich,11/23/2013,CA-2011-110352,77036,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Central,Home Office,11/29/2013,Standard Class,Shipped On Time,Texas,Labels,$0.0K,6,6,20.00%,1,$9 ,$8.88 ,$8.88 ,37.50%,2,2084,$24 ,$0.0K,$35 ,$23.68 ,3
Furniture,Columbus,United States,MY-18295,Muhammed Yedwab,11/24/2013,CA-2011-105984,43229,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,East,Corporate,11/24/2013,Same Day,Shipped On Time,Ohio,Chairs,$0.6K,0,0,30.00%,1,($35),($34.92),($34.92),-5.70%,3,3835,$611 ,$0.9K,$915 ,$611.06 ,4
Technology,Columbus,United States,MY-18295,Muhammed Yedwab,11/24/2013,CA-2011-105984,43229,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),East,Corporate,11/24/2013,Same Day,Shipped On Time,Ohio,Phones,$1.0K,0,0,40.00%,1,($210),($209.99),($209.99),-20.00%,5,3834,"$1,050 ",$1.6K,"$1,572 ","$1,049.97 ",7
Furniture,San Diego,United States,VG-21790,Vivek Gonzalez,11/24/2013,CA-2011-158540,92037,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",West,Consumer,11/26/2013,First Class,Shipped Late,California,Furnishings,$0.2K,2,1,0.00%,1,$27 ,$27.31 ,$27.31 ,18.00%,4,1011,$152 ,$0.2K,$227 ,$151.72 ,6
Furniture,Sacramento,United States,EH-13990,Erica Hackney,11/24/2013,CA-2011-102295,95823,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",West,Consumer,11/26/2013,Second Class,Shipped Early,California,Chairs,$0.1K,2,3,20.00%,1,($18),($18.11),($18.11),-15.00%,1,2367,$121 ,$0.2K,$181 ,$120.71 ,1
Office Supplies,Cincinnati,United States,NG-18430,Nathan Gelder,11/24/2013,CA-2011-115973,45231,OFF-AR-10004757,Crayola Colored Pencils,East,Consumer,11/26/2013,First Class,Shipped Late,Ohio,Art,$0.0K,2,1,20.00%,1,$0 ,$0.43 ,$0.43 ,16.30%,1,389,$3 ,$0.0K,$4 ,$2.62 ,1
Office Supplies,Chicago,United States,DK-12985,Darren Koutras,11/24/2013,CA-2011-163034,60610,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Central,Consumer,11/28/2013,Standard Class,Shipped Early,Illinois,Storage,$0.6K,4,6,20.00%,1,($8),($8.08),($8.08),-1.30%,5,4058,$646 ,$1.0K,$968 ,$646.20 ,7
Furniture,Toledo,United States,TH-21100,Thea Hendricks,11/24/2013,CA-2011-153850,43615,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",East,Consumer,11/29/2013,Standard Class,Shipped Early,Ohio,Furnishings,$0.0K,5,6,20.00%,1,$10 ,$9.67 ,$9.67 ,27.50%,7,5016,$35 ,$0.1K,$53 ,$35.17 ,10
Furniture,Virginia Beach,United States,HP-14815,Harold Pawlan,11/24/2013,CA-2011-122217,23464,FUR-FU-10002045,"Executive Impressions 14""",South,Home Office,11/29/2013,Standard Class,Shipped Early,Virginia,Furnishings,$0.1K,5,6,0.00%,1,$49 ,$48.91 ,$48.91 ,44.00%,5,7143,$111 ,$0.2K,$166 ,$111.15 ,7
Office Supplies,Jackson,United States,NG-18355,Nat Gilpin,11/24/2013,CA-2011-100762,49201,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,Corporate,11/29/2013,Standard Class,Shipped Early,Michigan,Art,$0.2K,5,6,0.00%,1,$46 ,$45.58 ,$45.58 ,30.00%,4,6315,$152 ,$0.2K,$228 ,$151.92 ,6
Office Supplies,Jackson,United States,NG-18355,Nat Gilpin,11/24/2013,CA-2011-100762,49201,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Central,Corporate,11/29/2013,Standard Class,Shipped Early,Michigan,Labels,$0.2K,5,6,0.00%,1,$96 ,$96.34 ,$96.34 ,49.00%,2,6316,$197 ,$0.3K,$294 ,$196.62 ,3
Office Supplies,Jackson,United States,NG-18355,Nat Gilpin,11/24/2013,CA-2011-100762,49201,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Central,Corporate,11/29/2013,Standard Class,Shipped Early,Michigan,Paper,$0.0K,5,6,0.00%,1,$8 ,$7.98 ,$7.98 ,50.00%,2,6318,$16 ,$0.0K,$24 ,$15.96 ,3
Office Supplies,Jackson,United States,NG-18355,Nat Gilpin,11/24/2013,CA-2011-100762,49201,OFF-PA-10001815,Xerox 1885,Central,Corporate,11/29/2013,Standard Class,Shipped Early,Michigan,Paper,$0.1K,5,6,0.00%,1,$69 ,$69.18 ,$69.18 ,48.00%,3,6317,$144 ,$0.2K,$216 ,$144.12 ,4
Technology,Saint Louis,United States,RB-19435,Richard Bierner,11/24/2013,CA-2011-167360,63116,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Central,Consumer,11/29/2013,Second Class,Shipped Late,Missouri,Accessories,$0.1K,5,3,0.00%,1,$44 ,$43.60 ,$43.60 ,39.00%,7,2152,$112 ,$0.2K,$167 ,$111.79 ,10
Technology,Toledo,United States,TH-21100,Thea Hendricks,11/24/2013,CA-2011-153850,43615,TEC-PH-10002584,Samsung Galaxy S4,East,Consumer,11/29/2013,Standard Class,Shipped Early,Ohio,Phones,$1.5K,5,6,40.00%,1,($250),($250.40),($250.40),-16.70%,4,5017,"$1,502 ",$2.2K,"$2,250 ","$1,502.38 ",6
Office Supplies,Seattle,United States,HR-14830,Harold Ryan,11/24/2013,CA-2011-127131,98103,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,West,Corporate,11/30/2013,Standard Class,Shipped On Time,Washington,Binders,$0.0K,6,6,20.00%,1,$4 ,$4.23 ,$4.23 ,35.00%,7,1185,$12 ,$0.0K,$18 ,$12.10 ,10
Office Supplies,Seattle,United States,HR-14830,Harold Ryan,11/24/2013,CA-2011-127131,98103,OFF-PA-10001800,Xerox 220,West,Corporate,11/30/2013,Standard Class,Shipped On Time,Washington,Paper,$0.0K,6,6,0.00%,1,$12 ,$12.44 ,$12.44 ,48.00%,4,1187,$26 ,$0.0K,$39 ,$25.92 ,6
Office Supplies,Seattle,United States,HR-14830,Harold Ryan,11/24/2013,CA-2011-127131,98103,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",West,Corporate,11/30/2013,Standard Class,Shipped On Time,Washington,Storage,$0.5K,6,6,0.00%,1,$10 ,$9.72 ,$9.72 ,2.00%,6,1186,$486 ,$0.7K,$728 ,$485.88 ,9
Office Supplies,Seattle,United States,HR-14830,Harold Ryan,11/24/2013,CA-2011-127131,98103,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",West,Corporate,11/30/2013,Standard Class,Shipped On Time,Washington,Storage,$0.2K,6,6,0.00%,1,$53 ,$53.35 ,$53.35 ,27.00%,2,1188,$198 ,$0.3K,$296 ,$197.58 ,3
Office Supplies,Akron,United States,AT-10435,Alyssa Tate,11/24/2013,CA-2011-111360,44312,OFF-BI-10003350,Acco Expandable Hanging Binders,East,Home Office,11/30/2013,Standard Class,Shipped On Time,Ohio,Binders,$0.0K,6,6,70.00%,1,($5),($4.59),($4.59),-80.00%,3,9922,$6 ,$0.0K,$9 ,$5.74 ,4
Furniture,Woonsocket,United States,AR-10540,Andy Reiter,11/25/2013,CA-2011-122588,2895,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,East,Consumer,11/27/2013,Second Class,Shipped Early,Rhode Island,Furnishings,$0.1K,2,3,0.00%,1,$20 ,$20.12 ,$20.12 ,38.00%,2,3990,$53 ,$0.1K,$79 ,$52.96 ,3
Furniture,Brentwood,United States,LW-16825,Laurel Workman,11/25/2013,CA-2011-164721,94513,FUR-FU-10001940,Staple-based wall hangings,West,Corporate,11/27/2013,Second Class,Shipped Early,California,Furnishings,$0.0K,2,3,0.00%,1,$11 ,$10.51 ,$10.51 ,44.00%,3,1985,$24 ,$0.0K,$36 ,$23.88 ,4
Office Supplies,Brentwood,United States,LW-16825,Laurel Workman,11/25/2013,CA-2011-164721,94513,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,West,Corporate,11/27/2013,Second Class,Shipped Early,California,Appliances,$0.3K,2,3,0.00%,1,$93 ,$93.06 ,$93.06 ,29.00%,6,1984,$321 ,$0.5K,$481 ,$320.88 ,9
Office Supplies,Brentwood,United States,LW-16825,Laurel Workman,11/25/2013,CA-2011-164721,94513,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",West,Corporate,11/27/2013,Second Class,Shipped Early,California,Paper,$0.0K,2,3,0.00%,1,$12 ,$12.31 ,$12.31 ,46.00%,4,1986,$27 ,$0.0K,$40 ,$26.76 ,6
Furniture,Los Angeles,United States,RB-19435,Richard Bierner,11/25/2013,US-2011-144078,90004,FUR-CH-10002335,Hon GuestStacker Chair,West,Consumer,11/29/2013,Standard Class,Shipped Early,California,Chairs,$0.7K,4,6,20.00%,1,$54 ,$54.40 ,$54.40 ,7.50%,4,7622,$725 ,$1.1K,"$1,086 ",$725.34 ,6
Furniture,New York City,United States,MP-18175,Mike Pelletier,11/25/2013,CA-2011-119151,10009,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",East,Home Office,11/29/2013,Second Class,Shipped Late,New York,Bookcases,$0.3K,4,3,20.00%,1,($38),($37.94),($37.94),-13.80%,3,4728,$276 ,$0.4K,$413 ,$275.95 ,4
Office Supplies,Los Angeles,United States,RB-19435,Richard Bierner,11/25/2013,US-2011-144078,90004,OFF-AR-10004707,Staples in misc. colors,West,Consumer,11/29/2013,Standard Class,Shipped Early,California,Art,$0.0K,4,6,0.00%,1,$3 ,$2.60 ,$2.60 ,35.00%,3,7623,$7 ,$0.0K,$11 ,$7.44 ,4
Office Supplies,New York City,United States,MP-18175,Mike Pelletier,11/25/2013,CA-2011-119151,10009,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",East,Home Office,11/29/2013,Second Class,Shipped Late,New York,Storage,$1.1K,4,3,0.00%,1,$56 ,$55.90 ,$55.90 ,5.00%,4,4727,"$1,118 ",$1.7K,"$1,674 ","$1,117.92 ",6
Technology,Los Angeles,United States,RB-19435,Richard Bierner,11/25/2013,US-2011-144078,90004,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,West,Consumer,11/29/2013,Standard Class,Shipped Early,California,Phones,$0.5K,4,6,20.00%,1,$47 ,$47.24 ,$47.24 ,8.70%,5,7621,$540 ,$0.8K,$809 ,$539.92 ,7
Furniture,Arlington,United States,MC-17590,Matt Collister,11/25/2013,CA-2011-127446,76017,FUR-FU-10000221,"Master Caster Door Stop, Brown",Central,Corporate,11/30/2013,Standard Class,Shipped Early,Texas,Furnishings,$0.0K,5,6,60.00%,1,($4),($3.96),($3.96),-65.00%,3,2613,$6 ,$0.0K,$9 ,$6.10 ,4
Furniture,Arlington,United States,MC-17590,Matt Collister,11/25/2013,CA-2011-127446,76017,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Central,Corporate,11/30/2013,Standard Class,Shipped Early,Texas,Tables,$1.2K,5,6,30.00%,1,($122),($121.87),($121.87),-10.00%,5,2610,"$1,219 ",$1.8K,"$1,825 ","$1,218.73 ",7
Office Supplies,Springfield,United States,SE-20110,Sanjit Engle,11/25/2013,US-2011-107993,97477,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,West,Consumer,11/30/2013,Standard Class,Shipped Early,Oregon,Art,$0.1K,5,6,20.00%,1,$8 ,$8.29 ,$8.29 ,16.30%,7,6362,$51 ,$0.1K,$76 ,$51.02 ,10
Office Supplies,Arlington,United States,MC-17590,Matt Collister,11/25/2013,CA-2011-127446,76017,OFF-LA-10000248,Avery 52,Central,Corporate,11/30/2013,Standard Class,Shipped Early,Texas,Labels,$0.0K,5,6,20.00%,1,$2 ,$1.99 ,$1.99 ,33.80%,2,2611,$6 ,$0.0K,$9 ,$5.90 ,3
Office Supplies,Arlington,United States,MC-17590,Matt Collister,11/25/2013,CA-2011-127446,76017,OFF-LA-10001317,Avery 520,Central,Corporate,11/30/2013,Standard Class,Shipped Early,Texas,Labels,$0.0K,5,6,20.00%,1,$1 ,$0.88 ,$0.88 ,35.00%,1,2609,$3 ,$0.0K,$4 ,$2.52 ,1
Office Supplies,Arlington,United States,MC-17590,Matt Collister,11/25/2013,CA-2011-127446,76017,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Central,Corporate,11/30/2013,Standard Class,Shipped Early,Texas,Paper,$0.0K,5,6,20.00%,1,$5 ,$5.10 ,$5.10 ,32.50%,3,2612,$16 ,$0.0K,$24 ,$15.70 ,4
Technology,Arlington,United States,MC-17590,Matt Collister,11/25/2013,CA-2011-127446,76017,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Central,Corporate,11/30/2013,Standard Class,Shipped Early,Texas,Accessories,$0.0K,5,6,20.00%,1,$0 ,$0.00 ,$0.00 ,0.00%,3,2608,$25 ,$0.0K,$37 ,$24.67 ,4
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2013,CA-2011-124730,13501,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",East,Consumer,11/26/2013,Same Day,Shipped On Time,New York,Binders,$0.0K,0,0,20.00%,1,$5 ,$4.68 ,$4.68 ,36.30%,3,5817,$13 ,$0.0K,$19 ,$12.91 ,4
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2013,CA-2011-124730,13501,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,East,Consumer,11/26/2013,Same Day,Shipped On Time,New York,Binders,$0.0K,0,0,20.00%,1,$6 ,$5.77 ,$5.77 ,33.80%,4,5818,$17 ,$0.0K,$26 ,$17.09 ,6
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2013,CA-2011-124730,13501,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",East,Consumer,11/26/2013,Same Day,Shipped On Time,New York,Labels,$0.1K,0,0,0.00%,1,$45 ,$44.71 ,$44.71 ,48.00%,9,5819,$93 ,$0.1K,$140 ,$93.15 ,13
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2013,CA-2011-124730,13501,OFF-LA-10001613,Avery File Folder Labels,East,Consumer,11/26/2013,Same Day,Shipped On Time,New York,Labels,$0.0K,0,0,0.00%,1,$6 ,$5.64 ,$5.64 ,49.00%,4,5820,$12 ,$0.0K,$17 ,$11.52 ,6
Technology,Utica,United States,LS-17245,Lynn Smith,11/26/2013,CA-2011-124730,13501,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,East,Consumer,11/26/2013,Same Day,Shipped On Time,New York,Phones,$0.3K,0,0,0.00%,1,$78 ,$78.39 ,$78.39 ,28.00%,4,5816,$280 ,$0.4K,$419 ,$279.96 ,6
Furniture,Houston,United States,JE-15745,Joel Eaton,11/26/2013,US-2011-147606,77070,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Central,Consumer,12/1/2013,Second Class,Shipped Late,Texas,Furnishings,$0.0K,5,3,60.00%,1,($14),($14.48),($14.48),-75.00%,5,79,$19 ,$0.0K,$29 ,$19.30 ,7
Office Supplies,Fresno,United States,LS-17200,Luke Schmidt,11/26/2013,CA-2011-141110,93727,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,West,Corporate,12/1/2013,Standard Class,Shipped Early,California,Appliances,$0.0K,5,6,0.00%,1,$11 ,$11.35 ,$11.35 ,28.00%,2,8601,$41 ,$0.1K,$61 ,$40.54 ,3
Office Supplies,Fresno,United States,LS-17200,Luke Schmidt,11/26/2013,CA-2011-141110,93727,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,West,Corporate,12/1/2013,Standard Class,Shipped Early,California,Binders,$0.0K,5,6,20.00%,1,$3 ,$2.56 ,$2.56 ,35.00%,1,8602,$7 ,$0.0K,$11 ,$7.31 ,1
Office Supplies,Fresno,United States,LS-17200,Luke Schmidt,11/26/2013,CA-2011-141110,93727,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,West,Corporate,12/1/2013,Standard Class,Shipped Early,California,Binders,$0.0K,5,6,20.00%,1,$2 ,$1.51 ,$1.51 ,35.00%,3,8599,$4 ,$0.0K,$6 ,$4.32 ,4
Office Supplies,Fresno,United States,LS-17200,Luke Schmidt,11/26/2013,CA-2011-141110,93727,OFF-PA-10002586,Xerox 1970,West,Corporate,12/1/2013,Standard Class,Shipped Early,California,Paper,$0.0K,5,6,0.00%,1,$7 ,$7.02 ,$7.02 ,47.00%,3,8600,$15 ,$0.0K,$22 ,$14.94 ,4
Office Supplies,San Francisco,United States,LS-16975,Lindsay Shagiari,11/26/2013,US-2011-147648,94109,OFF-PA-10001033,Xerox 1893,West,Home Office,12/1/2013,Standard Class,Shipped Early,California,Paper,$0.1K,5,6,0.00%,1,$40 ,$40.17 ,$40.17 ,49.00%,2,5229,$82 ,$0.1K,$123 ,$81.98 ,3
Office Supplies,Tigard,United States,NW-18400,Natalie Webber,11/26/2013,CA-2011-168984,97224,OFF-PA-10001166,Xerox 2,West,Consumer,12/2/2013,Standard Class,Shipped On Time,Oregon,Paper,$0.0K,6,6,20.00%,1,$5 ,$5.44 ,$5.44 ,35.00%,3,1636,$16 ,$0.0K,$23 ,$15.55 ,4
Office Supplies,Tigard,United States,NW-18400,Natalie Webber,11/26/2013,CA-2011-168984,97224,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,West,Consumer,12/2/2013,Standard Class,Shipped On Time,Oregon,Storage,$0.7K,6,6,20.00%,1,($167),($167.27),($167.27),-25.00%,5,1637,$669 ,$1.0K,"$1,002 ",$669.08 ,7
Technology,Tigard,United States,NW-18400,Natalie Webber,11/26/2013,CA-2011-168984,97224,TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,West,Consumer,12/2/2013,Standard Class,Shipped On Time,Oregon,Phones,$0.4K,6,6,20.00%,1,($88),($87.67),($87.67),-20.00%,4,1638,$438 ,$0.7K,$656 ,$438.34 ,6
Furniture,Buffalo,United States,JO-15145,Jack O'Briant,11/27/2013,CA-2011-167486,14215,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,East,Corporate,12/1/2013,Standard Class,Shipped Early,New York,Furnishings,$0.2K,4,6,0.00%,1,$40 ,$39.98 ,$39.98 ,20.00%,5,9428,$200 ,$0.3K,$299 ,$199.90 ,7
Office Supplies,New York City,United States,MS-17770,Maxwell Schwartz,11/27/2013,CA-2011-119032,10035,OFF-FA-10003021,Staples,East,Consumer,12/3/2013,Standard Class,Shipped On Time,New York,Fasteners,$0.0K,6,6,0.00%,1,$1 ,$1.32 ,$1.32 ,35.00%,2,1486,$4 ,$0.0K,$6 ,$3.76 ,3
Furniture,San Francisco,United States,DH-13675,Duane Huffman,11/28/2013,CA-2011-105249,94122,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",West,Home Office,11/28/2013,Same Day,Shipped On Time,California,Bookcases,$0.4K,0,0,15.00%,1,($5),($4.84),($4.84),-1.20%,4,5495,$411 ,$0.6K,$616 ,$411.33 ,6
Office Supplies,San Francisco,United States,DH-13675,Duane Huffman,11/28/2013,CA-2011-105249,94122,OFF-LA-10002043,Avery 489,West,Home Office,11/28/2013,Same Day,Shipped On Time,California,Labels,$0.0K,0,0,0.00%,1,$20 ,$19.87 ,$19.87 ,48.00%,4,5494,$41 ,$0.1K,$62 ,$41.40 ,6
Office Supplies,San Francisco,United States,DH-13675,Duane Huffman,11/28/2013,CA-2011-105249,94122,OFF-SU-10001225,Staple remover,West,Home Office,11/28/2013,Same Day,Shipped On Time,California,Supplies,$0.0K,0,0,0.00%,1,$0 ,$0.15 ,$0.15 ,2.00%,2,5493,$7 ,$0.0K,$11 ,$7.36 ,3
Office Supplies,Freeport,United States,MO-17500,Mary O'Rourke,11/28/2013,CA-2011-121167,11520,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",East,Consumer,11/30/2013,Second Class,Shipped Early,New York,Binders,$0.0K,2,3,20.00%,1,$6 ,$6.04 ,$6.04 ,35.00%,2,3952,$17 ,$0.0K,$26 ,$17.25 ,3
Furniture,Columbia,United States,CS-12250,Chris Selesnick,11/28/2013,CA-2011-101560,29203,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,South,Corporate,12/1/2013,Second Class,Shipped On Time,South Carolina,Furnishings,$0.4K,3,3,0.00%,1,$44 ,$43.74 ,$43.74 ,11.00%,5,5193,$398 ,$0.6K,$595 ,$397.60 ,7
